oid_,addnum_pre,add_number,addnum_suf,addno_full,st_premod,st_predir,st_pretyp,st_presep,st_name,st_postyp,st_posdir,st_posmod,stnam_full,building,floor,unit,room,seat,addtl_loc,subaddress,landmkname,county,inc_muni,post_city,census_plc,uninc_comm,nbrhd_comm,natamarea,natamsub,urbnztn_pr,placeother,placenmtyp,state,zip_code,plus_4,uuid,addauth,addrrefsys,longitude,latitude,natgrid,elevation,placement,addrpoint,related_id,relatetype,parcelsrc,parcel_id,addrclass,lifecycle,effective,expire,dateupdate,anomstatus,locatndesc,addr_type,delivertyp,nad_source,dataset_id
21823862,,12,,12,,,,,NOTTINGHAM,Drive,,,NOTTINGHAM Drive,,,,,,,,,Lake,LINCOLNSHIRE,LINCOLNSHIRE,,,,,,,,,IL,60069,,{CA42E6BA-FEA5-4744-84AB-E7812206866B},Reserved for future use,,-87.89788660972961,42.19735785478143,16TDM2586972079,,Unknown,-87.89788660972961 42.19735785478143,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE0043650@deerfield.il.us
20707204,,15215,,15215,,South,,,DES PLAINES,Street,,,South DES PLAINES Street,,,101,,,,101,,Will,PLAINFIELD,PLAINFIELD,,INCORPORATED,,,,,,,IL,60544,,{61369D1A-C2CC-46A6-AFC8-E0C5B2845D99},Reserved for Future Use,,-88.20477465742508,41.60613260218119,16TCM9960906747,0,Unknown,-88.20477465742508 41.60613260218119 0,,,,,Numbered Thoroughfare Address,,2018-01-17 00:00:00,,2023-09-22 00:00:00,,,Unknown,,State of Illinois,SITE237868@willcounty911.gov
21569100,,6094,,6094,,,,,GOLFVIEW,Drive,,,GOLFVIEW Drive,,,,,,,,,Lake,GURNEE,GURNEE,,,,,,,,,IL,60031,4720,{DAB04226-6406-40F2-83E9-FB32589879F4},lakecountyil.gov,,-87.95314098123426,42.349205995069276,16TDM2149588989,,Structure - Rooftop,-87.95314098123426 42.349205995069276,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:58,,,Unknown,,State of Illinois,SITE116209@lakecounty911.org
21235987,,5619,,5619,,,,,SAXTOWN,Road,,,SAXTOWN Road,,,,,,,,,St. Clair,MILLSTADT,MILLSTADT,,,,,,,,,IL,62260,,{42ACD3CB-0B16-4750-8E62-E57422F04F0C},Reserved For Future Use,,-90.09849443819087,38.427001273095,15SYC5328557181,,Unknown,-90.09849443819087 38.427001273095,,,,,Numbered Thoroughfare Address,,,,2013-08-29 00:00:00,,,Unknown,,State of Illinois,SITE33708@co.st-clair.il.us
22259926,,203,,203,,,,,COLLINSVILLE,Road,,,COLLINSVILLE Road,,,,,,,,,Madison,TROY,TROY,,,,,,,,,IL,62294,,{84850E53-3A43-4F52-8368-1A1A65B72236},Reserved for future use,,-89.88676814720587,38.72821251900806,16SBH4905290573,,Unknown,-89.88676814720587 38.72821251900806,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE090006779@madisoncountyil.gov
20576298,,189,,189,,,,,JEFFREY,Lane,,,JEFFREY Lane,,,,,,,,,Will,BOLINGBROOK,BOLINGBROOK,,INCORPORATED,,,,,,,IL,60440,,{AD168C9D-5599-41BB-AFB6-DE0EBFD5695B},Reserved for Future Use,,-88.06566696397759,41.714444256744805,16TDM1134918620,0,Unknown,-88.06566696397759 41.714444256744805 0,,,,,Numbered Thoroughfare Address,,2015-11-16 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE106915@willcounty911.gov
19235086,,4539,,4539,,,,,11TH,Avenue,,C,11TH Avenue C,,,,,,,,,Rock Island,MOLINE,MOLINE,,,,,,,,,IL,61265,,{83E78E02-9E25-4E29-BDD7-0DA0A4E7C050},rockislandcountyil.gov,,-90.47294437056983,41.50223556081873,15TYF1091697595,,Unknown,-90.47294437056983 41.50223556081873,,,,,Numbered Thoroughfare Address,,,,2020-04-29 17:04:57,,,Unknown,,State of Illinois,SITE22047@rockislandcountyil.gov
20363647,,651,,651,,,,,LESLIE,Lane,East,,LESLIE Lane East,,,,,,,,,DuPage,GLENDALE HEIGHTS,Glendale Heights,,,,,,,,,IL,60139,,{99BD32C8-17CD-4E57-A312-4B7B30B7E3BF},Reserved for future use,,-88.0594171455941,41.908240929010134,16TDM1213540131,,Unknown,-88.0594171455941 41.908240929010134,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE273716@dupagecounty.gov
18201591,,13251,,13251,,South,,,LANGLEY,Avenue,,,South LANGLEY Avenue,,,,,,,,,Cook,CHICAGO,Riverdale,,,,,,,,,IL,60827,,{24F11102-6D98-4BBF-89EF-73244FAB3739},chicago911.il.us.gov,,-87.60437860167848,41.654953067996715,16TDM4967711643,,Unknown,-87.60437860167848 41.654953067996715,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE2594@cityofchicago.org
17950523,,7358,,7358,,South,,,CORK,Avenue,,,South CORK Avenue,,,,,,,,,Cook,JUSTICE,JUSTICE,,,,,,,,,IL,60458,1052,{2405D43D-E953-4D9C-8981-F9D8B4BBDFB9},Reserved for future use,,-87.83926965906355,41.756719783012194,16TDM3022923105,,Unknown,-87.83926965906355 41.756719783012194,,,,,Numbered Thoroughfare Address,,,,2024-08-08 00:00:00,,,Unknown,,State of Illinois,SITE10411@hillside-il.org
20224115,21W,524,,21W 524,,,,,MONTICELLO,Road,,,MONTICELLO Road,,,,,,,,,DuPage,Unincorporated,Glen Ellyn,,Glen Ellyn,,,,,,,IL,60137,0000,{6B5124C4-344C-4012-9E01-D5F562347199},Reserved for future use,,-88.04635361835699,41.843615751952385,16TDM1313132942,,Unknown,-88.04635361835699 41.843615751952385,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE133478@dupagecounty.gov
19956428,,10507,,10507,,,,,CINDY JO,Avenue,,,CINDY JO Avenue,,,,,,,,,McHenry,HUNTLEY,Huntley,,,,,,,,,IL,60142,,{8A220F57-0A09-40C8-AF9C-17436CE7E1A4},@mchenrycountyil.gov,,-88.42338286274997,42.1767482811908,16TCM8244470381,0,Unknown,-88.42338286274997 42.1767482811908 0,,,,,Numbered Thoroughfare Address,,,,2017-12-21 15:04:38,,,Unknown,,State of Illinois,SITE12532@mchenrycountyil.gov
20752137,,412,,412,,,,,CLIFF VIEW,Place,,,CLIFF VIEW Place,,GROUND FLOOR,,,,,GROUND FLOOR,,Monroe,VALMEYER,VALMEYER,,,,,,,,,IL,62295,,{10910389-BB8D-4FCD-9C14-613054F4B0E7},Reserved for future use,,-90.27228516757832,38.31284943374091,15SYC3848644048,,Unknown,-90.27228516757832 38.31284943374091,,,,,Numbered Thoroughfare Address,,2022-04-11 20:58:11,,2022-12-14 10:40:01,,,Unknown,,State of Illinois,SITE15648@monroecountyil.gov
19364626,,905,,905,,North,,,MILWAUKEE,Avenue,,,North MILWAUKEE Avenue,,,UNIT 101,,,,UNIT 101,,Lake,LIBERTYVILLE,LIBERTYVILLE,,,,,,,,,IL,60048,,{D2D3D901-8CC0-4008-A363-F47095173369},Reserved for future use,,-87.95596478592256,42.29248591525547,16TDM2119282693,,Unknown,-87.95596478592256 42.29248591525547,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE03613720@glenview.il.us
20819719,,1209,,1209,,East,,,GRAND,Avenue,,,East GRAND Avenue,,,,,,,,,Williamson,CRAINVILLE,CRAINVILLE,,,,,,,,,IL,62918,,{D2AB2CB2-918C-4D97-A411-CCDFFB05B859},Reserved for future use,,-89.06118895397483,37.76023273212736,16SCG1843581213,,Unknown,-89.06118895397483 37.76023273212736,,,,,Numbered Thoroughfare Address,,,,2024-10-01 08:35:13,,,Unknown,,State of Illinois,SITE10943@williamsoncountyil.gov
18235067,,10725,,10725,,South,,,CHAMPLAIN,Avenue,,,South CHAMPLAIN Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60628,,{22EC60BF-D991-468A-BE04-CEAABD72DA7B},chicago911.il.us.gov,,-87.60707161974625,41.69943071104798,16TDM4948716583,,Unknown,-87.60707161974625 41.69943071104798,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE37524@cityofchicago.org
19266429,,4706,,4706,,,,,4TH STREET,Court,,,4TH STREET Court,,,,,,,,,Rock Island,EAST MOLINE,EAST MOLINE,,,,,,,,,IL,61244,,{8CFF2155-124D-4BC6-BFF7-73AA1E16C9B4},rockislandcountyil.gov,,-90.45239338993115,41.4814273336647,15TYF1269995335,,Unknown,-90.45239338993115 41.4814273336647,,,,,Numbered Thoroughfare Address,,,,2020-04-29 17:04:57,,,Unknown,,State of Illinois,SITE53405@rockislandcountyil.gov
22067517,,10114,,10114,,,,,HARTFORD,Court,,,HARTFORD Court,,,1D,,,,1D,,Cook,SCHILLER PARK,SCHILLER PARK,,,,,,,,,IL,60176,,{748445EF-DE86-40C2-A580-C2CA7BA7CA63},Reserved for future use,,-87.87903174536541,41.94997478320749,16TDM2714344595,,Unknown,-87.87903174536541 41.94997478320749,,,,,Numbered Thoroughfare Address,,,,2018-08-06 15:57:35,,,Unknown,,State of Illinois,SITE025467858@mcde911.org
18982376,,9100,,9100,,North,,,1075 EAST,Road,,,North 1075 EAST Road,,,,,,,,,McLean,UNINCORPORATED,SHIRLEY,,,,,,,,,IL,61772,,{55AF7140-CF77-4FB3-A7BE-46302E63DDDC},RESERVED FOR FUTURE USE,,-89.06249706092864,40.41518324188746,16TCK2501075882,,Unknown,-89.06249706092864 40.41518324188746,,,,,Numbered Thoroughfare Address,,,,2025-03-31 00:00:00,,,Unknown,,State of Illinois,SITE13877@mcleancountyil.gov
19358921,,2615,,2615,,,,,GREENLEAF,Avenue,,,GREENLEAF Avenue,,,,,,,,,Cook,WILMETTE,WILMETTE,,,,,,,,,IL,60091,,{53FF0AC1-C933-4325-9BD4-1955AC72B7DC},Reserved for future use,,-87.74046314619129,42.07286368079284,16TDM3874658131,,Unknown,-87.74046314619129 42.07286368079284,,,,,Numbered Thoroughfare Address,,,,2020-02-14 15:08:43,,,Unknown,,State of Illinois,SITE032507171@glenview.il.us
22186732,,4703,,4703,,,,,OTTERBEIN,Court,,,OTTERBEIN Court,,,,,,,,,Madison,GODFREY,GODFREY,,,,,,,,,IL,62035,,{94640421-6441-45A7-9EA8-A672AF48E3C2},Reserved for future use,,-90.17177359929619,38.93486622015241,15SYD4514613352,,Unknown,-90.17177359929619 38.93486622015241,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE240009687@madisoncountyil.gov
19509875,,17140,,17140,,East,,,3250N,Road,,,East 3250N Road,,,,,,,,,Kankakee,UNINCORPORATED,MOMENCE,,MOMENCE,,,,,,,IL,60954,,{7B69AE5C-7518-4A2D-9F92-52E85F6C1F7E},Reserved for future use,,-87.5437594400931,41.16855389473416,16TDL5438557610,,Unknown,-87.5437594400931 41.16855389473416,,,,,Numbered Thoroughfare Address,,,,2020-03-04 11:37:27,,,Unknown,,State of Illinois,SITE1978@k3county.net
19970569,,3020,,3020,,,,,GENEVA,Lane,,,GENEVA Lane,,,,,,,,,McHenry,LAKE IN THE HILLS,Lake In The Hills,,,,,,,,,IL,60156,,{27B92332-36B1-43B0-9358-027D36147DF5},@mchenrycountyil.gov,,-88.40259783594547,42.1990611072451,16TCM8420172830,0,Unknown,-88.40259783594547 42.1990611072451 0,,,,,Numbered Thoroughfare Address,,,,2017-12-21 15:07:06,,,Unknown,,State of Illinois,SITE26674@mchenrycountyil.gov
22208698,,3031,,3031,,,,,WASHINGTON,Avenue,,,WASHINGTON Avenue,,,,,,,,,Madison,GRANITE CITY,GRANITE CITY,,,,,,,,,IL,62040,,{DC3325DD-7456-41DB-9B3B-0A8949C7D80D},Reserved for future use,,-90.12319672689526,38.7158086681066,15SYC5012389169,,Unknown,-90.12319672689526 38.7158086681066,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE220004743@madisoncountyil.gov
21161879,,19122,,19122,,,,,SHERMAN,Street,,,SHERMAN Street,,,,,,,,,Cook,LANSING,LANSING,,,,,,,,,IL,60438,,{47BE2999-E3DB-461E-A9D7-B8D9D5C52A9C},Reserved for future use,,-87.53415471595736,41.54790961192392,16TDL5545099720,,Unknown,-87.53415471595736 41.54790961192392,,,,,Numbered Thoroughfare Address,,,,2025-10-30 00:00:00,,,Unknown,,State of Illinois,SITE5291611852@villageoflansing.org
21086920,,407,,407,,South,,,48TH,Street,,,South 48TH Street,,,,,,,,,Adams,QUINCY,QUINCY,,,,,,,,,IL,62305,,{648AB6C7-E11A-42AB-97D7-F84025603D01},@quincyadams911.org,,-91.33815714610132,39.92656998397711,15SXE4200920929,,Unknown,-91.33815714610132 39.92656998397711,,,,,Numbered Thoroughfare Address,,,,2000-01-06 00:00:00,,,Unknown,,State of Illinois,SITE:QREM:00161@quincyadams911.org
20980499,,369,,369,,South,,,MARKET,Street,,,South MARKET Street,,,,,,,,,LaSalle,SENECA,SENECA,,,,,,,,,IL,61360,,{3535B55D-886B-4BD2-915F-FAF8F729B628},Reserved for Future Use,,-88.6120510020878,41.30483338097874,16TCL6504873850,0,Unknown,-88.6120510020878 41.30483338097874 0,,,,,Numbered Thoroughfare Address,,,,2021-02-19 00:00:00,,,Unknown,,State of Illinois,SITE80016@lasallecountyil.gov
18148023,,600,,600,,,,,ARLINGTON,Avenue,,,ARLINGTON Avenue,,,,,,,,,Will,NAPERVILLE,NAPERVILLE,,,,,,,,,IL,60565,,{D1426AAE-862A-47E1-8853-1AEA29E5494A},Reserved for future use,,-88.119401262054,41.72204557803295,16TDM0689019521,,Unknown,-88.119401262054 41.72204557803295,,,,,Numbered Thoroughfare Address,,2025-05-16 00:00:00,,2025-06-03 17:29:08,,,Unknown,,State of Illinois,SITE84343@naperville.il.us
22115828,,8956,,8956,,,,,BRONX,Avenue,,,BRONX Avenue,,,,,,,,,Cook,SKOKIE,SKOKIE,,,,,,,,,IL,60077,,{8A25DBF5-C8F8-4E48-8579-06B1D2F209DC},Reserved for future use,,-87.750911611161,42.0442569169773,16TDM3785454962,,Unknown,-87.750911611161 42.0442569169773,,,,,Numbered Thoroughfare Address,,,,2020-03-25 11:03:23,,,Unknown,,State of Illinois,SITE009892425@skokie.org
21532868,,2721,,2721,,West,,,FLORIDA,Avenue,,,West FLORIDA Avenue,,,,,,,,,Lake,WAUKEGAN,WAUKEGAN,,,,,,,,,IL,60087,4536,{6A85A32C-D045-4F75-A1D6-05AC76DE0E86},lakecountyil.gov,,-87.86873261004033,42.38766251991836,16TDM2849193184,,Structure - Rooftop,-87.86873261004033 42.38766251991836,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:49,,,Unknown,,State of Illinois,SITE79977@lakecounty911.org
21442033,,221,,221,,North,,,KENILWORTH,Avenue,,,North KENILWORTH Avenue,,,# 104,,,,# 104,,Cook,OAK PARK,OAK PARK,,,,,,,,,IL,60302,,{D09B6C22-5D7F-416B-8F43-806616ADC406},Reserved for future use,,-87.79777038102088,41.89093632218694,16TDM3381737974,,Unknown,-87.79777038102088 41.89093632218694,,,,,Numbered Thoroughfare Address,,,,2025-09-10 16:18:36,,,Unknown,,State of Illinois,SITE02632520@wscdc.org
22274090,,308,,308,,,,,LEE,Street,,,LEE Street,,,,,,,,,Madison,BETHALTO,BETHALTO,,,,,,,,,IL,62010,,{55BC2FC8-3EEC-47B0-9E98-6A517123B781},Reserved for future use,,-90.0363798376773,38.90808043699048,15SYD5698110752,,Unknown,-90.0363798376773 38.90808043699048,,,,,Numbered Thoroughfare Address,,2018-12-12 16:19:51,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE150008855@madisoncountyil.gov
19185213,,24414,,24414,,,,,BROOKWOOD HILLS,Road,,,BROOKWOOD HILLS Road,,,,,,,,,Menard,UNINCORPORATED,ATHENS,,,,,,,,,IL,62613,,{1C21B213-B64E-487F-A50B-67E3F5997693},RESERVED FOR FUTURE USE,,-89.72222044159324,39.91742908370183,16SBK6733622140,,Structure - Rooftop,-89.72222044159324 39.91742908370183,,,,,Numbered Thoroughfare Address,,,,2021-10-27 13:10:48,,,RESIDENCE,,State of Illinois,SITE3155@menardcountyil.gov
21038509,,14322,,14322,,,,,KARLOV,Avenue,,,KARLOV Avenue,,,,,,,,,Cook,MIDLOTHIAN,MIDLOTHIAN,,,,,,,,,IL,60445,,{D46F7EC9-C934-4440-B8AB-3A97CD54A092},Reserved for future use,,-87.72074095033543,41.63214097182014,16TDM3996709185,,Unknown,-87.72074095033543 41.63214097182014,,,,,Numbered Thoroughfare Address,,,,2023-04-02 12:12:36,,,Unknown,,State of Illinois,SITE11180@calcomm911.org
18873481,,1305,,1305,,,,,INVERNESS,Drive,,,INVERNESS Drive,,,,,,,,,Cook,ELGIN,ELGIN,,,PARKWOOD II UNIT ONE,,,,,,IL,60120,,{B88C6000-A4B6-472E-A020-60781CAE1586},Reserved for future use,,-88.24068441834397,42.02475268517581,16TCM9728853269,0,Unknown,-88.24068441834397 42.02475268517581 0,,,,,Numbered Thoroughfare Address,,2020-02-14 00:00:00,,2020-02-14 00:00:00,,,RESIDENCE,,State of Illinois,SITE8945@cityofelgin.org
22192156,,851,,851,,,,,MADISON,Avenue,,,MADISON Avenue,,,,,,,,,Madison,EDWARDSVILLE,EDWARDSVILLE,,,,,,,,,IL,62025,,{B35359B4-0267-41F8-858B-59363928CFD8},Reserved for future use,,-89.94778872456922,38.80169841085494,16SBH4401098899,,Unknown,-89.94778872456922 38.80169841085494,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE140004136@madisoncountyil.gov
18099344,,501,,501,,South,,,STATE,Street,,,South STATE Street,,,,,,,,,Henry,ANNAWAN,ANNAWAN,,,,,,,,,IL,61234,,{AD3B0A5A-66DA-4D9B-900A-40628527A25C},Reserved for Future Use,,-89.908759839609,41.39290909574296,16TBL5681486458,0,Unknown,-89.908759839609 41.39290909574296 0,,,,,Numbered Thoroughfare Address,,,,2022-02-28 00:00:00,,,Unknown,,State of Illinois,SITE14282@henrycounty911.org
20497987,,23952,,23952,,South,,,BARBARA JEAN,Court,,,South BARBARA JEAN Court,,,,,,,,,Will,MANHATTAN,MANHATTAN,,INCORPORATED,,,,,,,IL,60442,,{FE4387B6-3755-4530-874A-FF6C53856779},Reserved for Future Use,,-87.95215028500297,41.45272281528309,16TDL2047289453,0,Unknown,-87.95215028500297 41.45272281528309 0,,,,,Numbered Thoroughfare Address,,2018-02-15 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE28602@willcounty911.gov
20767464,,348,,348,,West,,,KINKEAD,Road,,,West KINKEAD Road,,,,,,,,,Montgomery,UNINCORPORATED,HILLSBORO,,,,,,,,,IL,62049,,{F3151DF2-D0C4-4E86-A5C7-3A1D810D7F09},Reserved for future use,,-89.49558999960846,39.14294390014453,16SBJ8432335605,,Structure - Rooftop,-89.49558999960846 39.14294390014453,,,,,Numbered Thoroughfare Address,,,,2020-10-27 00:00:00,,,Unknown,,State of Illinois,SITE13945@montgomerycountyil.gov
21035361,,14613,,14613,,,,,AVERS,Avenue,,,AVERS Avenue,,,,,,,,,Cook,MIDLOTHIAN,MIDLOTHIAN,,,,,,,,,IL,60445,,{8183F874-601B-4471-81ED-96E25EAB4725},Reserved for future use,,-87.71381906006707,41.62699174813339,16TDM4053908608,,Unknown,-87.71381906006707 41.62699174813339,,,,,Numbered Thoroughfare Address,,,,2023-04-02 12:12:36,,,Unknown,,State of Illinois,SITE8032@calcomm911.org
18882043,,166,,166,,,,,FREESIA,Lane,,,FREESIA Lane,,,,,,,,,Kane,ELGIN,ELGIN,,,TALL OAKS UNIT ONE,,,,,,IL,60124,,{BA719785-F637-478E-8090-8EC3B1D0CAF8},Reserved for future use,,-88.37656719585407,42.03578002424604,16TCM8605854665,0,Unknown,-88.37656719585407 42.03578002424604 0,,,,,Numbered Thoroughfare Address,,2019-11-20 00:00:00,,2019-11-20 00:00:00,,,OTHER,,State of Illinois,SITE17507@cityofelgin.org
19314969,,1446,,1446,,,,,TOULON,Court,,,TOULON Court,,,,,,,,,Lake,HIGHLAND PARK,HIGHLAND PARK,,,,,,,,,IL,60035,3940,{619DD68B-30CB-45B3-BD50-6DDCCCF632D8},Reserved for future use,,-87.80857818557897,42.16407611198859,16TDM3320768310,,Unknown,-87.80857818557897 42.16407611198859,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE00112930@glenview.il.us
19624633,,3971,,3971,,,,,BISON,Trail,,,BISON Trail,,,,,,,,,Sangamon,UNINCORPORATED,ROCHESTER,,,,,,,,,IL,62563,,{07B49368-ED19-473C-9412-E244B685784B},Reserved for future use,,-89.43780062908442,39.74294976201998,16SBK9112002069,,Unknown,-89.43780062908442 39.74294976201998,,,,,Numbered Thoroughfare Address,,,,2025-08-26 17:10:46,,,Unknown,,State of Illinois,SITE69983@sangamonil.gov
20517621,,2916,,2916,,,,,SHEFFIELD,Drive,,,SHEFFIELD Drive,,,,,,,,,Will,NEW LENOX,NEW LENOX,,INCORPORATED,,,,,,,IL,60451,,{E48127B7-AF3F-4ECE-9E9C-E30A4E9194F0},Reserved for Future Use,,-88.01063024977472,41.52113488192474,16TDL1567697103,0,Unknown,-88.01063024977472 41.52113488192474 0,,,,,Numbered Thoroughfare Address,,2015-11-17 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE48236@willcounty911.gov
21375814,,18327,,18327,,,,,RIEGEL,Road,,,RIEGEL Road,,,,,,,,,Cook,HOMEWOOD,HOMEWOOD,,,,,,,,,IL,60430,,{06FF081F-7E02-4BB0-9444-6C78961457EB},Reserved for future use,,-87.65360073394798,41.556249097011445,16TDM4549500715,,Unknown,-87.65360073394798 41.556249097011445,,,,,Numbered Thoroughfare Address,,,,2020-05-14 00:00:00,,,Unknown,,State of Illinois,SITE4604@ecom911.net
21661765,,15353,,15353,,West,,,CLOVER,Lane,,,West CLOVER Lane,,,,,,,,,Lake,UNINCORPORATED,LIBERTYVILLE,,,,,,,,,IL,60048,5109,{9D9CF442-72D6-4BB7-831A-4375DBFB1DBF},lakecountyil.gov,,-87.9316364344299,42.30299874181779,16TDM2321083838,,Structure - Rooftop,-87.9316364344299 42.30299874181779,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:08:22,,,Unknown,,State of Illinois,SITE208874@lakecounty911.org
21029436,,2153,,2153,,East,,,223RD,Street,,,East 223RD Street,,,,,,,,,Cook,SAUK VILLAGE,CHICAGO HEIGHTS,,,,,,,,,IL,60411,,{F6B8BDB6-EAA9-4845-A589-3F5F8134CE94},Reserved for future use,,-87.56361512021029,41.48486968485765,16TDL5294892737,,Unknown,-87.56361512021029 41.48486968485765,,,,,Numbered Thoroughfare Address,,,,2023-04-02 12:12:36,,,Unknown,,State of Illinois,SITE2107@calcomm911.org
22227616,,2528,,2528,,East,,,24TH,Street,,,East 24TH Street,,,,,,,,,Madison,GRANITE CITY,GRANITE CITY,,,,,,,,,IL,62040,,{AE6A89E3-761E-4F19-96EE-32C5FB87FE25},Reserved for future use,,-90.12834004273259,38.70385972918037,15SYC4971887829,,Unknown,-90.12834004273259 38.70385972918037,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE220015520@madisoncountyil.gov
20242741,16W,681,,16W 681,,,,,56TH,Place,,,56TH Place,,,,,,,,,DuPage,Unincorporated,Clarendon Hills,,Clarendon Hills,,,,,,,IL,60514,0000,{15997F76-2FA7-4FA3-8C43-8BB31DD93E4D},Reserved for future use,,-87.9529141557267,41.7856680290686,16TDM2081726418,,Unknown,-87.9529141557267 41.7856680290686,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE152192@dupagecounty.gov
17907483,,119,,119,,East,,,12TH,Street,,,East 12TH Street,,,,,,,,,Wabash,MOUNT CARMEL,MT CARMEL,,,,,,,,,IL,62863,,{9D7F66B7-9DAF-4302-BAC6-B56E00FCFC17},Reserved for Future Use,,-87.76573907118834,38.41964054926733,16SDH3315452654,0,Unknown,-87.76573907118834 38.41964054926733 0,,,,,Numbered Thoroughfare Address,,1899-12-31 00:00:00,1899-12-31 00:00:00,2011-02-21 00:00:00,,,RESIDENCE,,State of Illinois,SITE2998@co.wabash.il.us
19113893,,6640,,6640,,,,,183RD,Street,,,183RD Street,,,UNIT 1D,,,,UNIT 1D,,Cook,TINLEY PARK,TINLEY PARK,,,,,,,,,IL,60477,,{D19D4EA0-DDF4-4718-A47A-D3D8F4EF8EE3},Reserved for future use,,-87.78056628417897,41.559085510972444,16TDM3491001118,,Unknown,-87.78056628417897 41.559085510972444,,,,,Numbered Thoroughfare Address,,,,2020-04-15 14:24:07,,,Unknown,,State of Illinois,SITE01818646@tinleypark.org
22294074,,125,,125,,,,,PECK SERVICE,Road,,,PECK SERVICE Road,,,3128C,,,,3128C,SIUE ALUMNI HALL,Madison,EDWARDSVILLE,EDWARDSVILLE,,,,,,,,,IL,62025,,{B25CBB62-780A-43DB-91C2-A393CDD84939},Reserved for future use,,-89.9960349711315,38.795870145960876,16SBH3979898389,,Unknown,-89.9960349711315 38.795870145960876,,,,,Numbered Thoroughfare Address,,2020-05-22 16:27:44,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE140031148@madisoncountyil.gov
21197485,,220,,220,,South,,,FIFTH,Street,,,South FIFTH Street,,,,,,,,,Iroquois,WATSEKA,WATSEKA,,,,,,,,,IL,60970,,{FBC16450-AFAE-41F6-9252-FDA634D83A1E},RESERVED FOR FUTURE USE,,-87.73093920844737,40.77428271776222,16TDL3831713957,,Unknown,-87.73093920844737 40.77428271776222,,,,,Numbered Thoroughfare Address,,,,2022-04-21 11:28:30,,,Unknown,,State of Illinois,SITE8448@iroquoiscountyil.gov
18537723,,555,,555,,North,,,HARDING,Avenue,,,North HARDING Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60624,,{5B14D273-1A79-43C9-B4CA-3808EEC1B26C},chicago911.il.us.gov,,-87.72446079487523,41.89149680583782,16TDM3989937983,,Unknown,-87.72446079487523 41.89149680583782,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE331294@cityofchicago.org
18354554,,6850,,6850,,South,,,WESTERN,Avenue,,,South WESTERN Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60636,,{EF882075-96CA-4475-82C3-30116D0C0523},chicago911.il.us.gov,,-87.6836299792866,41.76879980803719,16TDM4317824332,,Unknown,-87.6836299792866 41.76879980803719,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE160057@cityofchicago.org
21023226,,11159,,11159,,,,,IL ROUTE 76,,,,IL ROUTE 76,,,0,,,,0,,Boone,POPLAR GROVE,POPLAR GROVE,,,,,,,,,IL,61065,,{917D0FEF-5BA0-4304-ABFB-A9B8E0CED0A3},boonecountyil.gov,,-88.8457976947341,42.315943705682976,16TCM4789186505,,Unknown,-88.8457976947341 42.315943705682976,,,,,Numbered Thoroughfare Address,,,,1899-12-30 00:00:00,,,Unknown,,State of Illinois,SITE41323@boonecountyil.gov
